Title="NZL00407_IN0_Central_1D"
Vertex = "x","y", "z", "bpName"
Link = "bp0","bp1", "id","generation","length","diameter","name"
N=408, E=407
  151.796808   111.581982     0.500000 unnamed
  143.300718   147.831966    97.500000 unnamed
  126.308538   150.663996   116.000000 unnamed
  178.984296   154.062432   130.500000 unnamed
  111.581982   149.531184   110.500000 unnamed
  190.878822   150.663996   128.000000 unnamed
  184.648356   160.292898   136.000000 unnamed
  105.917922   139.335876   113.000000 unnamed
  110.449170   150.097590   109.000000 unnamed
  115.546824   151.796808   136.000000 unnamed
  201.074130   142.167906   135.500000 unnamed
  197.109288   150.663996   121.500000 unnamed
  185.214762   171.621018   132.000000 unnamed
  197.109288   165.956958   149.500000 unnamed
   97.988238   137.070252   111.500000 unnamed
  105.917922   123.476508   116.000000 unnamed
  108.183546   147.265560    99.000000 unnamed
  106.484328   155.195244   103.000000 unnamed
  113.847606   159.726492   134.500000 unnamed
  209.003814   130.839786   144.000000 unnamed
  202.773348   144.433530   119.500000 unnamed
  185.214762   180.117108   135.500000 unnamed
  188.046792   178.417890   125.500000 unnamed
  206.738190   161.425710   158.500000 unnamed
  198.242100   169.921800   153.500000 unnamed
   91.191366   135.937440   113.000000 unnamed
   90.058554   133.671816   105.500000 unnamed
  103.085892   116.113230   119.000000 unnamed
  108.183546   117.246042   113.500000 unnamed
   97.421832   158.593680    98.500000 unnamed
  107.050734   161.992116    95.000000 unnamed
  110.449170   154.628838   143.500000 unnamed
  105.917922   168.222582   131.000000 unnamed
  116.679636   162.558522   133.000000 unnamed
  229.394430   106.484328   152.500000 unnamed
  211.269438   128.574162   147.500000 unnamed
  205.038972   136.503846   119.000000 unnamed
  205.605378   144.433530   120.500000 unnamed
  184.648356   182.949138   138.000000 unnamed
  192.011634   193.710852   136.500000 unnamed
  194.277258   183.515544   122.000000 unnamed
  188.046792   182.949138   119.000000 unnamed
  214.667874   157.460868   163.500000 unnamed
  210.136626   158.593680   168.500000 unnamed
  207.304596   168.788988   158.000000 unnamed
   87.226524   133.105410   114.500000 unnamed
   69.667938   142.167906   111.500000 unnamed
   88.925742   130.839786   104.500000 unnamed
   72.499968   134.238222    97.000000 unnamed
  104.218704   103.652298   124.000000 unnamed
   94.023396   108.183546   121.000000 unnamed
  110.449170   118.378854   114.000000 unnamed
  110.449170   108.749952   112.000000 unnamed
   92.324178   160.859304    96.500000 unnamed
   96.855426   158.593680   101.500000 unnamed
  100.820268   173.886642    87.000000 unnamed
  105.351516   158.593680   148.500000 unnamed
  113.847606   154.628838   152.000000 unnamed
   98.554644   185.214762   133.500000 unnamed
  101.953080   171.054612   127.500000 unnamed
  115.546824   188.613198   136.000000 unnamed
  119.511666   163.691334   129.000000 unnamed
  232.226460    94.589802   157.000000 unnamed
  237.324114    99.121050   159.000000 unnamed
  210.703032   129.706974   149.000000 unnamed
  216.367092   124.609320   152.500000 unnamed
  205.038972   124.042914   121.000000 unnamed
  211.269438   130.839786   114.500000 unnamed
  205.605378   144.433530   122.000000 unnamed
  210.136626   143.867124   119.000000 unnamed
  180.683514   185.214762   136.500000 unnamed
  183.515544   189.746010   146.000000 unnamed
  195.976476   201.074130   134.500000 unnamed
  195.976476   205.605378   143.500000 unnamed
  194.843664   182.949138   124.500000 unnamed
  195.410070   185.214762   120.500000 unnamed
  182.949138   185.214762   109.500000 unnamed
  223.730370   154.628838   162.000000 unnamed
  227.128806   147.265560   173.500000 unnamed
  211.835844   160.859304   179.000000 unnamed
  214.667874   151.230402   181.000000 unnamed
  214.667874   171.054612   153.500000 unnamed
  218.632716   169.355394   166.000000 unnamed
   64.003878   144.999936   113.000000 unnamed
   69.101532   141.601500   112.500000 unnamed
  112.148388   104.218704   108.000000 unnamed
  111.581982   105.351516   113.000000 unnamed
   87.226524   160.859304    98.000000 unnamed
   88.359336   165.390552    92.000000 unnamed
   96.855426   183.515544    83.000000 unnamed
   92.324178   181.816326    74.000000 unnamed
  108.183546   181.816326    66.500000 unnamed
  101.386674   165.956958   155.000000 unnamed
   93.456990   159.160086   152.000000 unnamed
  113.281200   152.929620   162.000000 unnamed
  118.945260   158.027274   156.500000 unnamed
   94.023396   188.613198   134.500000 unnamed
   97.421832   196.542882   131.500000 unnamed
   82.128870   180.683514   123.000000 unnamed
   95.722614   185.214762   119.000000 unnamed
  216.933498   125.742132   152.500000 unnamed
  222.031152   117.246042   158.000000 unnamed
  198.242100   107.050734   115.500000 unnamed
  206.738190   118.945260   123.500000 unnamed
  217.499904   145.566342   119.500000 unnamed
  214.667874   143.300718   115.000000 unnamed
  199.374912   204.472566   134.500000 unnamed
  195.410070   206.738190   132.500000 unnamed
  193.144446   195.976476   107.000000 unnamed
  235.058490   156.328056   158.000000 unnamed
  233.359272   146.132748   178.500000 unnamed
  231.093648   178.417890   157.000000 unnamed
  224.296776   175.585860   144.500000 unnamed
  220.898340   172.187424   166.500000 unnamed
  232.226460   169.921800   179.500000 unnamed
   87.226524   160.292898    99.000000 unnamed
   84.960900   160.859304    97.000000 unnamed
  107.617140   182.382732    64.000000 unnamed
  108.183546   182.949138    66.500000 unnamed
   92.890584   171.054612   157.000000 unnamed
   86.093712   160.859304   148.500000 unnamed
   82.128870   155.761650   158.500000 unnamed
  103.652298   148.398372   171.000000 unnamed
  109.882764   158.027274   178.000000 unnamed
  120.644478   158.027274   157.000000 unnamed
  121.777290   167.656176   167.000000 unnamed
   81.562464   180.683514   124.000000 unnamed
   79.863246   182.949138   122.000000 unnamed
   94.589802   185.781168   119.500000 unnamed
   95.722614   186.913980   117.500000 unnamed
  197.109288   107.050734   115.500000 unnamed
  195.976476   102.519486   115.000000 unnamed
  208.437408   114.414012   124.000000 unnamed
  207.304596   118.945260   124.500000 unnamed
  242.988174   145.566342   165.500000 unnamed
  236.191302   157.460868   158.500000 unnamed
  240.722550   156.328056   154.000000 unnamed
  242.988174   130.839786   186.000000 unnamed
  229.394430   182.949138   139.000000 unnamed
  228.828024   173.886642   141.000000 unnamed
   68.535126   160.292898    91.000000 unnamed
   72.499968   177.851484   170.000000 unnamed
   80.429652   188.046792   157.500000 unnamed
   80.996058   163.691334   147.000000 unnamed
   86.093712   159.160086   147.000000 unnamed
   77.597622   152.363214   161.000000 unnamed
   72.499968   158.027274   163.000000 unnamed
  100.253862   149.531184   172.500000 unnamed
  101.386674   143.867124   174.000000 unnamed
  121.777290   174.453048   167.500000 unnamed
  124.609320   168.788988   174.000000 unnamed
  208.437408   112.148388   126.000000 unnamed
  211.269438   111.015576   122.500000 unnamed
   74.765592   164.257740    98.000000 unnamed
   71.367156   179.550702   170.000000 unnamed
   70.800750   176.718672   171.500000 unnamed
   74.765592   163.691334   147.000000 unnamed
   74.765592   168.222582   143.000000 unnamed
   68.535126   148.398372   167.000000 unnamed
   77.597622   150.097590   159.500000 unnamed
   55.507788   160.859304   184.500000 unnamed
   64.570284   156.894462   165.000000 unnamed
   71.367156   176.718672   172.500000 unnamed
   58.339818   177.285078   178.500000 unnamed
   73.066374   165.390552   148.000000 unnamed
   56.074194   160.292898   146.000000 unnamed
   71.933562   169.921800   140.500000 unnamed
   43.613262   137.636658   187.000000 unnamed
   67.402314   146.132748   170.500000 unnamed
   63.437472   157.460868   167.000000 unnamed
   68.535126   166.523364   148.500000 unnamed
   73.066374   164.824146   149.000000 unnamed
   63.437472   184.081950   143.000000 unnamed
   60.605442   156.894462   165.500000 unnamed
   60.605442   158.593680   165.500000 unnamed
   50.976540   155.761650   167.500000 unnamed
   44.179668   154.062432   169.000000 unnamed
   50.976540   155.761650   169.000000 unnamed
  106.484328   136.503846   145.500000 unnamed
   99.121050   130.839786   148.000000 unnamed
   94.589802   122.910102   156.000000 unnamed
   89.492148   126.308538   148.000000 unnamed
   93.456990   125.175726   158.500000 unnamed
   86.093712   111.581982   164.500000 unnamed
   84.394494   121.777290   149.000000 unnamed
   86.093712   128.007756   146.500000 unnamed
   91.191366   125.742132   159.000000 unnamed
   94.023396   124.609320   160.000000 unnamed
   66.835908    92.890584   180.000000 unnamed
   85.527306   107.617140   168.500000 unnamed
   78.730434   117.246042   152.500000 unnamed
   73.632780   100.253862   146.000000 unnamed
   67.402314   128.007756   141.500000 unnamed
   85.527306   130.273380   144.500000 unnamed
  199.941318   175.585860   160.000000 unnamed
  201.074130   178.417890   165.000000 unnamed
  202.773348   181.249920   170.500000 unnamed
  194.843664   178.984296   175.000000 unnamed
  208.437408   184.648356   181.500000 unnamed
  194.277258   178.984296   178.500000 unnamed
  191.445228   178.984296   176.000000 unnamed
  218.632716   187.480386   190.500000 unnamed
  208.437408   193.710852   197.500000 unnamed
  200.507724   190.878822   178.000000 unnamed
  202.206942   197.675694   179.000000 unnamed
  199.374912   194.277258   183.500000 unnamed
  202.773348   198.808506   179.000000 unnamed
  201.640536   196.542882   180.500000 unnamed
