Title="AUS00803_IN1_Central_1D_withDiameter"
Vertex = "x","y","z","bpName"
Link = "bp0","bp1", "id","generation","length","diameter", "name","InArea","OutArea","InPeri","OutPeri"
N=302, E=301
        136.488          96.444             0.5 unnamed
        133.668         142.128           105.5 unnamed
        122.388         144.384             125 unnamed
        165.252         152.844             141 unnamed
        112.236         150.588             152 unnamed
        173.712         155.664             151 unnamed
         177.66         146.076             139 unnamed
         107.16         153.972             159 unnamed
        103.212         141.564             163 unnamed
        105.468         144.384           119.5 unnamed
         177.66         162.996             151 unnamed
        182.172         158.484             164 unnamed
        182.736         142.128           134.5 unnamed
        188.376         135.924           152.5 unnamed
        102.084         161.868           158.5 unnamed
          95.88         125.772             167 unnamed
         97.008         135.924             169 unnamed
        103.776          143.82           119.5 unnamed
        103.212         142.128           104.5 unnamed
         180.48         169.764             157 unnamed
        182.172           169.2             146 unnamed
         188.94         152.844             178 unnamed
        192.324         133.104           159.5 unnamed
        193.452         128.592           156.5 unnamed
        103.776         167.508           155.5 unnamed
         94.752          166.38             161 unnamed
         91.368         119.004             172 unnamed
         96.444           112.8           170.5 unnamed
          93.06         128.592           176.5 unnamed
         88.548          132.54             171 unnamed
         94.188         148.332           115.5 unnamed
         96.444         131.412             121 unnamed
        103.212         144.948            92.5 unnamed
        103.776         139.308            99.5 unnamed
         180.48         171.456             159 unnamed
        181.608         168.636           157.5 unnamed
        181.608         173.148             142 unnamed
        184.992         173.148           144.5 unnamed
        202.476         142.128           194.5 unnamed
        192.324         147.768             203 unnamed
        185.556         139.872           132.5 unnamed
         194.58         135.924           160.5 unnamed
         194.58         127.464           165.5 unnamed
        204.732         123.516             158 unnamed
         194.58         117.876             161 unnamed
        105.468         168.072             154 unnamed
        103.776         173.148             153 unnamed
         91.368         165.816             159 unnamed
         88.548         173.712           162.5 unnamed
         86.856         113.928             172 unnamed
         92.496         104.904             186 unnamed
         98.136         106.596             178 unnamed
         96.444         104.904           171.5 unnamed
         97.572         128.592           179.5 unnamed
          90.24          115.62             189 unnamed
         72.756         127.464           172.5 unnamed
          81.78         127.464             177 unnamed
         92.496          149.46             114 unnamed
         89.112         148.896             121 unnamed
         87.984         125.208             126 unnamed
         96.444         120.132           120.5 unnamed
        104.904         148.332              85 unnamed
         94.752          146.64              78 unnamed
        104.904          135.36            93.5 unnamed
         94.188         134.232            88.5 unnamed
        187.248         192.888             167 unnamed
        182.736          174.84           142.5 unnamed
        181.608         173.712             141 unnamed
        189.504         177.096           141.5 unnamed
        184.428         174.276             145 unnamed
        204.732         141.564           194.5 unnamed
        206.424         137.616           201.5 unnamed
        191.196         147.204           204.5 unnamed
         194.58          146.64             206 unnamed
        188.376         131.976             130 unnamed
        196.272         142.128             127 unnamed
        193.452         127.464             169 unnamed
         200.22         119.568           172.5 unnamed
         205.86         123.516             156 unnamed
        205.296         122.388           159.5 unnamed
        192.888         113.928             163 unnamed
         194.58          86.292           179.5 unnamed
         107.16         168.072           154.5 unnamed
         109.98         169.764             144 unnamed
        104.904         172.584             153 unnamed
         99.264         186.684           148.5 unnamed
           84.6          174.84             164 unnamed
         84.036          180.48           161.5 unnamed
         93.624         104.904           185.5 unnamed
         91.368          104.34             187 unnamed
         87.984          86.856           170.5 unnamed
        103.212          91.368             181 unnamed
         92.496         114.492             190 unnamed
         87.984           112.8           192.5 unnamed
           70.5           126.9           174.5 unnamed
          78.96         124.644             180 unnamed
         80.652         129.156           178.5 unnamed
          87.42         147.768           112.5 unnamed
         91.368         164.124           102.5 unnamed
         68.808          115.62           134.5 unnamed
          81.78         122.388           123.5 unnamed
           98.7         105.468             123 unnamed
         92.496          109.98             115 unnamed
        106.596          152.28              80 unnamed
         104.34         147.768              82 unnamed
         92.496          146.64              78 unnamed
         95.316         147.204            75.5 unnamed
        106.032          132.54            89.5 unnamed
        107.724         131.412            91.5 unnamed
         91.932          132.54            89.5 unnamed
         91.368         133.668              86 unnamed
        179.352         175.404             166 unnamed
        187.248         193.452           168.5 unnamed
        190.632         200.784             167 unnamed
        178.788         175.404             140 unnamed
        184.992         184.428           132.5 unnamed
        201.912         196.836             140 unnamed
        195.708         179.352             137 unnamed
        224.472         130.284           206.5 unnamed
         205.86             141           193.5 unnamed
         205.86         135.924           201.5 unnamed
        224.472           112.8           235.5 unnamed
         186.12         114.492             132 unnamed
         194.58         126.336           124.5 unnamed
        207.552         142.692           127.5 unnamed
         203.04         147.204             122 unnamed
        192.888         128.592           172.5 unnamed
        195.708          124.08             174 unnamed
        204.732         104.904           184.5 unnamed
        206.988         109.416             183 unnamed
         97.008         195.144           144.5 unnamed
         97.572         186.684           147.5 unnamed
          95.88         103.212             188 unnamed
        102.648          91.932             182 unnamed
         57.528         125.772           169.5 unnamed
          87.42          146.64           109.5 unnamed
         86.292         148.896             113 unnamed
        102.084          94.188           124.5 unnamed
         96.444         102.084             125 unnamed
         85.728          104.34           114.5 unnamed
          93.06          99.264             105 unnamed
         91.368         134.796              86 unnamed
         86.856         130.284              81 unnamed
         186.12         187.248             128 unnamed
         186.12         188.376             132 unnamed
        192.888         104.904           132.5 unnamed
         180.48          99.828             137 unnamed
         205.86         150.588           119.5 unnamed
        208.116         147.768           118.5 unnamed
        197.964         119.004             172 unnamed
        215.448         108.852           182.5 unnamed
        105.468          85.164           181.5 unnamed
         86.856          149.46           109.5 unnamed
          81.78          149.46             113 unnamed
         85.164          146.64           115.5 unnamed
        103.776          84.036           130.5 unnamed
        106.596          89.112           122.5 unnamed
           84.6         105.468           114.5 unnamed
         83.472         102.084             115 unnamed
         93.624          98.136           104.5 unnamed
         91.368            98.7           104.5 unnamed
        173.712          91.368             140 unnamed
        182.736          90.804           142.5 unnamed
        209.808          90.804           205.5 unnamed
         86.292          152.28           113.5 unnamed
         75.576         151.152           110.5 unnamed
        104.904          84.036           130.5 unnamed
        103.776          82.908           133.5 unnamed
        116.748           81.78           125.5 unnamed
        108.288          91.368             120 unnamed
        153.972          82.908           141.5 unnamed
         208.68          91.932             206 unnamed
          211.5          90.804           205.5 unnamed
         63.732         159.048           111.5 unnamed
         71.064         150.024             106 unnamed
         58.656          149.46             123 unnamed
        171.456          86.856             146 unnamed
        186.684          160.74             168 unnamed
         188.94         162.432           178.5 unnamed
        199.656         161.304             193 unnamed
        210.936         159.612           199.5 unnamed
        216.012         166.944           217.5 unnamed
        225.036          152.28           213.5 unnamed
        224.472         165.252             204 unnamed
        213.756          166.38             219 unnamed
        238.572         168.636             243 unnamed
          225.6         156.228             213 unnamed
        232.368         148.896             218 unnamed
        191.196         170.892           190.5 unnamed
        191.196         161.868           167.5 unnamed
        195.708         162.432           168.5 unnamed
        195.144         162.996           162.5 unnamed
        199.656         167.508             169 unnamed
          197.4         161.304           168.5 unnamed
         200.22           169.2           169.5 unnamed
        212.064          160.74           172.5 unnamed
          197.4         159.612             168 unnamed
        209.244         177.096             164 unnamed
          183.3          143.82           120.5 unnamed
         180.48         139.872             109 unnamed
        183.864         148.896           109.5 unnamed
        178.224         137.616             104 unnamed
        181.608         139.308             108 unnamed
        182.172          152.28              96 unnamed
        190.068         153.972            99.5 unnamed
        178.788         126.336             102 unnamed
        183.864         137.616           100.5 unnamed
        181.044         156.228              90 unnamed
