Title="NZL00306_IN1_Central_1D"
Vertex = "x","y", "z", "bpName"
Link = "bp0","bp1", "id","generation","length","diameter","name"
N=444, E=443
  207.187500   213.562500     0.500000 unnamed
  202.406250   249.421875   108.500000 unnamed
  239.062500   246.234375   138.500000 unnamed
  252.609375   238.265625   136.000000 unnamed
  250.218750   253.406250   149.500000 unnamed
  177.703125   251.812500   124.500000 unnamed
  256.593750   235.078125   128.000000 unnamed
  256.593750   254.203125   162.500000 unnamed
  255.796875   264.562500   147.000000 unnamed
  164.156250   250.218750   154.000000 unnamed
  156.984375   251.015625   114.500000 unnamed
  258.984375   225.515625   121.500000 unnamed
  261.375000   242.250000   119.500000 unnamed
  261.375000   258.984375   169.000000 unnamed
  262.171875   246.234375   175.000000 unnamed
  255.000000   266.156250   146.500000 unnamed
  262.968750   273.328125   147.000000 unnamed
  154.593750   258.187500   113.000000 unnamed
  156.187500   249.421875   113.500000 unnamed
  262.171875   222.328125   120.500000 unnamed
  255.000000   218.343750   114.000000 unnamed
  266.953125   247.828125   115.500000 unnamed
  264.562500   268.546875   180.000000 unnamed
  269.343750   258.187500   173.000000 unnamed
  269.343750   240.656250   181.000000 unnamed
  262.171875   243.046875   189.000000 unnamed
  255.000000   274.921875   149.500000 unnamed
  256.593750   278.109375   137.500000 unnamed
  265.359375   292.453125   148.500000 unnamed
  274.921875   285.281250   142.500000 unnamed
  149.015625   232.687500   163.000000 unnamed
  156.187500   268.546875   107.500000 unnamed
  149.015625   240.656250   113.500000 unnamed
  264.562500   214.359375   121.000000 unnamed
  277.312500   221.531250   111.500000 unnamed
  247.031250   184.078125   108.000000 unnamed
  256.593750   216.750000   105.000000 unnamed
  281.296875   278.109375   100.000000 unnamed
  276.515625   248.625000   115.500000 unnamed
  295.640625   252.609375   194.000000 unnamed
  278.906250   262.968750   170.000000 unnamed
  272.531250   236.671875   180.000000 unnamed
  279.703125   233.484375   189.500000 unnamed
  270.937500   233.484375   205.000000 unnamed
  262.968750   246.234375   202.000000 unnamed
  146.625000   226.312500   164.500000 unnamed
  157.781250   278.109375   109.000000 unnamed
  156.984375   275.718750   101.000000 unnamed
  141.046875   272.531250   114.000000 unnamed
  266.156250   182.484375   130.500000 unnamed
  264.562500   215.156250   122.000000 unnamed
  254.203125   214.359375    96.500000 unnamed
  262.968750   213.562500    92.500000 unnamed
  285.281250   251.015625   118.000000 unnamed
  282.890625   247.828125   110.000000 unnamed
  301.218750   251.812500   195.500000 unnamed
  296.437500   251.812500   197.000000 unnamed
  290.859375   260.578125   169.000000 unnamed
  280.500000   266.156250   168.000000 unnamed
  294.843750   229.500000   194.500000 unnamed
  284.484375   228.703125   195.500000 unnamed
  137.859375   205.593750   179.500000 unnamed
  141.046875   207.187500   165.500000 unnamed
  154.593750   290.062500   107.000000 unnamed
  159.375000   282.093750   110.000000 unnamed
  154.593750   278.906250    97.500000 unnamed
  160.171875   281.296875    96.500000 unnamed
  262.171875   212.765625    90.500000 unnamed
  265.359375   212.765625    91.500000 unnamed
  294.843750   252.609375   197.000000 unnamed
  299.625000   251.015625   201.500000 unnamed
  282.890625   269.343750   165.000000 unnamed
  281.296875   267.750000   168.500000 unnamed
  283.687500   227.906250   196.500000 unnamed
  286.875000   227.109375   196.500000 unnamed
  128.296875   188.062500   191.500000 unnamed
  137.062500   200.812500   188.500000 unnamed
  141.843750   194.437500   169.000000 unnamed
  135.468750   199.218750   164.500000 unnamed
  109.171875   172.921875   207.500000 unnamed
  126.703125   175.312500   197.500000 unnamed
  136.265625   196.828125   192.000000 unnamed
  138.656250   203.203125   191.500000 unnamed
  149.015625   159.375000   175.000000 unnamed
  141.843750   184.078125   176.000000 unnamed
  126.703125   192.046875   168.500000 unnamed
  129.890625   192.046875   161.500000 unnamed
  142.640625   184.875000   177.500000 unnamed
  141.843750   180.093750   179.500000 unnamed
  124.312500   179.296875   160.500000 unnamed
  126.703125   192.046875   159.500000 unnamed
  143.437500   180.890625   179.500000 unnamed
  143.437500   161.765625   192.500000 unnamed
  152.203125   251.015625    99.000000 unnamed
  153.796875   251.015625    95.000000 unnamed
  151.406250   247.828125    85.500000 unnamed
  155.390625   258.187500    82.500000 unnamed
  148.218750   247.031250    52.000000 unnamed
  152.203125   243.843750    80.500000 unnamed
  152.203125   265.359375    70.000000 unnamed
  160.171875   261.375000    75.000000 unnamed
  260.578125   247.031250   104.500000 unnamed
  261.375000   246.234375    94.500000 unnamed
  261.375000   255.796875    96.000000 unnamed
  257.390625   247.828125    83.000000 unnamed
  267.750000   244.640625    83.000000 unnamed
  260.578125   262.171875    92.500000 unnamed
  266.953125   263.765625    81.000000 unnamed
  253.406250   249.421875    77.500000 unnamed
  256.593750   251.015625    58.000000 unnamed
  275.718750   243.046875    79.000000 unnamed
  274.125000   247.828125    55.500000 unnamed
  258.187500   264.562500    91.500000 unnamed
  260.578125   263.765625    91.500000 unnamed
  265.359375   264.562500    79.500000 unnamed
  272.531250   268.546875    75.000000 unnamed
  258.187500   251.015625    58.000000 unnamed
  255.796875   249.421875    55.000000 unnamed
  267.750000   271.734375    67.500000 unnamed
  263.765625   263.765625    80.000000 unnamed
  281.296875   268.546875    73.000000 unnamed
  271.734375   270.140625    74.000000 unnamed
  142.640625   255.000000    91.500000 unnamed
  135.468750   253.406250    82.500000 unnamed
  133.078125   266.953125    83.500000 unnamed
  131.484375   254.203125    82.500000 unnamed
  134.671875   252.609375    81.000000 unnamed
  133.078125   268.546875    82.000000 unnamed
  132.281250   268.546875    84.000000 unnamed
  162.562500   253.406250   156.000000 unnamed
  156.187500   256.593750   168.000000 unnamed
  158.578125   253.406250   172.000000 unnamed
  154.593750   258.984375   170.500000 unnamed
  161.765625   251.812500   171.000000 unnamed
  153.796875   270.937500   173.500000 unnamed
  152.203125   247.031250   192.500000 unnamed
  149.015625   295.640625   173.500000 unnamed
  163.359375   286.875000   179.500000 unnamed
  144.234375   240.656250   200.500000 unnamed
  150.609375   247.031250   205.500000 unnamed
  145.828125   234.281250   202.000000 unnamed
  136.265625   236.671875   210.000000 unnamed
  145.828125   250.218750   210.000000 unnamed
  154.593750   243.046875   217.000000 unnamed
  146.625000   223.125000   110.000000 unnamed
  141.843750   238.265625   111.500000 unnamed
  133.875000   236.671875   105.000000 unnamed
  130.687500   233.484375   101.500000 unnamed
  131.484375   233.484375   100.500000 unnamed
  122.718750   227.109375    96.500000 unnamed
  121.921875   227.906250    95.500000 unnamed
  120.328125   223.921875    96.500000 unnamed
  133.875000   235.078125   115.000000 unnamed
  129.093750   231.093750   117.500000 unnamed
  129.890625   230.296875   119.500000 unnamed
  108.375000   219.937500   120.000000 unnamed
  129.093750   238.265625   118.000000 unnamed
  130.687500   240.656250   120.000000 unnamed
  120.328125   240.656250   119.000000 unnamed
