Title="NZL00407_IN1_Central_1D"
Vertex = "x","y", "z", "bpName"
Link = "bp0","bp1", "id","generation","length","diameter","name"
N=388, E=387
  149.531184    99.121050     0.500000 unnamed
  143.300718   143.300718    92.000000 unnamed
  126.308538   147.831966   110.500000 unnamed
  180.117108   148.964778   123.000000 unnamed
  115.546824   151.230402   129.500000 unnamed
  111.581982   147.265560   104.000000 unnamed
  192.578040   144.999936   120.500000 unnamed
  187.480386   156.328056   128.000000 unnamed
  113.281200   159.160086   127.500000 unnamed
  105.917922   137.070252   139.500000 unnamed
  105.917922   137.070252   107.000000 unnamed
  111.015576   147.831966   103.000000 unnamed
  198.242100   143.300718   115.500000 unnamed
  202.206942   135.937440   128.500000 unnamed
  187.480386   166.523364   122.000000 unnamed
  197.675694   160.292898   139.000000 unnamed
  116.679636   161.425710   125.500000 unnamed
  105.917922   168.222582   122.000000 unnamed
  106.484328   128.007756   143.000000 unnamed
  111.015576   154.062432   136.000000 unnamed
   97.421832   135.371034   105.500000 unnamed
  105.351516   121.777290   111.000000 unnamed
  108.749952   143.867124    92.500000 unnamed
  107.050734   152.929620    96.500000 unnamed
  203.339754   138.203064   114.000000 unnamed
  200.507724   142.167906   108.000000 unnamed
  208.437408   125.742132   130.500000 unnamed
  207.871002   124.609320   137.000000 unnamed
  191.445228   173.320236   114.500000 unnamed
  188.046792   175.585860   124.000000 unnamed
  207.304596   155.761650   148.500000 unnamed
  199.374912   164.257740   142.500000 unnamed
  119.511666   165.390552   125.500000 unnamed
  121.210884   162.558522   120.500000 unnamed
  103.085892   169.921800   119.500000 unnamed
  100.820268   184.648356   123.500000 unnamed
  106.484328   127.441350   146.000000 unnamed
  105.917922   159.160086   141.000000 unnamed
  114.980418   154.062432   144.500000 unnamed
   90.624960   134.804628   107.000000 unnamed
   90.058554   131.972598   100.000000 unnamed
  101.953080   114.414012   115.000000 unnamed
  107.617140   114.980418   109.500000 unnamed
   93.456990   159.160086    88.500000 unnamed
  108.183546   158.593680    88.000000 unnamed
  210.703032   135.371034   113.000000 unnamed
  205.605378   128.007756   114.000000 unnamed
  199.374912   140.468688    98.000000 unnamed
  205.605378   146.699154   100.500000 unnamed
  216.367092   122.343696   131.000000 unnamed
  218.632716   106.484328   135.000000 unnamed
  210.136626   121.210884   141.500000 unnamed
  197.109288   176.718672   111.000000 unnamed
  190.878822   176.152266   108.000000 unnamed
  186.913980   178.984296   126.000000 unnamed
  195.410070   188.613198   123.500000 unnamed
  215.234280   150.663996   154.500000 unnamed
  210.136626   151.230402   159.500000 unnamed
  209.003814   163.124928   147.500000 unnamed
  117.246042   190.878822   127.500000 unnamed
  128.007756   163.691334   129.000000 unnamed
  122.910102   161.992116   117.500000 unnamed
   81.562464   185.781168   111.500000 unnamed
   96.855426   194.843664   102.500000 unnamed
   95.722614   189.179604   124.500000 unnamed
   97.421832   208.437408   123.500000 unnamed
  103.652298   123.476508   144.000000 unnamed
   93.456990   160.292898   143.000000 unnamed
  102.519486   166.523364   146.500000 unnamed
  113.281200   151.796808   154.000000 unnamed
  119.511666   156.894462   148.500000 unnamed
   87.226524   132.539004   108.500000 unnamed
   70.800750   142.734312   104.000000 unnamed
   87.792930   128.574162    98.500000 unnamed
   86.660118   133.105410    96.500000 unnamed
   82.128870    95.156208   121.000000 unnamed
  109.316358    83.828088   135.500000 unnamed
  109.882764   116.113230   109.500000 unnamed
  107.050734   112.714794   108.000000 unnamed
   86.093712   159.160086    89.000000 unnamed
   69.101532   177.851484    74.000000 unnamed
  102.519486   171.054612    77.500000 unnamed
  219.199122   137.070252   113.000000 unnamed
  220.898340   130.839786   105.000000 unnamed
  211.835844   121.777290   110.000000 unnamed
  204.472566   116.679636   117.000000 unnamed
  197.109288   144.433530    85.500000 unnamed
  211.835844   146.699154    98.000000 unnamed
  216.367092   164.257740    73.500000 unnamed
  232.226460   112.714794   132.500000 unnamed
  222.031152   121.777290   128.000000 unnamed
  209.570220   123.476508   143.000000 unnamed
  223.163964   105.351516   156.000000 unnamed
  215.234280   113.847606   140.500000 unnamed
  218.066310   178.417890   111.500000 unnamed
  209.003814   185.214762   103.000000 unnamed
  186.347574   177.851484    99.000000 unnamed
  194.843664   183.515544   100.500000 unnamed
  181.249920   181.249920   126.000000 unnamed
  186.347574   183.515544   131.500000 unnamed
  199.941318   195.410070   121.000000 unnamed
  199.941318   199.374912   129.500000 unnamed
  223.730370   147.265560   152.000000 unnamed
  223.730370   142.734312   162.000000 unnamed
  211.835844   146.132748   170.500000 unnamed
  211.269438   154.062432   166.500000 unnamed
  219.765528   162.558522   155.000000 unnamed
  216.933498   164.824146   142.000000 unnamed
  119.511666   185.214762   104.000000 unnamed
   96.855426   197.109288   100.000000 unnamed
   97.421832   195.976476   103.000000 unnamed
   90.624960   190.878822   123.500000 unnamed
   88.359336   202.206942   126.500000 unnamed
  102.519486   122.910102   144.500000 unnamed
  103.652298   119.511666   146.000000 unnamed
   82.128870   164.257740   137.500000 unnamed
   82.128870   156.894462   149.000000 unnamed
  101.953080   171.054612   150.500000 unnamed
   93.456990   172.753830   147.000000 unnamed
  100.253862   150.097590   163.500000 unnamed
  115.546824   152.363214   161.000000 unnamed
  121.210884   157.460868   150.000000 unnamed
  122.343696   174.453048   159.500000 unnamed
   81.562464   129.706974   108.500000 unnamed
   88.359336   132.539004   114.500000 unnamed
   70.800750   143.867124   104.000000 unnamed
   69.667938   142.167906   105.000000 unnamed
   73.632780   133.105410    88.500000 unnamed
   86.660118   134.238222    96.000000 unnamed
  104.785110   110.449170   107.000000 unnamed
  109.316358   106.484328   108.000000 unnamed
   66.835908   165.956958    89.500000 unnamed
   66.835908   160.859304    79.500000 unnamed
  101.386674   177.851484    74.500000 unnamed
   94.589802   177.285078    62.500000 unnamed
  110.449170   176.718672    54.500000 unnamed
  212.402250   120.078072   108.500000 unnamed
  214.101468   120.078072   111.000000 unnamed
  206.171784    88.925742   130.000000 unnamed
  195.976476    97.421832   112.000000 unnamed
  193.144446   146.699154    80.500000 unnamed
  198.808506   147.831966    72.500000 unnamed
  215.234280   170.488206    68.000000 unnamed
  218.066310   165.390552    72.500000 unnamed
  214.101468   111.581982   141.000000 unnamed
  229.394430    85.527306   156.500000 unnamed
  195.976476   183.515544   100.500000 unnamed
  197.675694   190.312416    89.500000 unnamed
  185.781168   197.109288   140.500000 unnamed
  186.347574   182.382732   132.500000 unnamed
  203.339754   197.109288   121.000000 unnamed
  200.507724   203.339754   117.500000 unnamed
  200.507724   200.507724   129.500000 unnamed
  199.374912   199.374912   130.500000 unnamed
  236.191302   147.831966   148.000000 unnamed
  225.429588   143.867124   162.000000 unnamed
  225.429588   141.035094   164.500000 unnamed
  210.703032   146.132748   175.000000 unnamed
  213.535062   156.328056   176.000000 unnamed
  209.003814   156.328056   167.000000 unnamed
  224.296776   167.656176   156.500000 unnamed
  229.960836   163.124928   165.500000 unnamed
  233.925678   170.488206   144.000000 unnamed
  226.562400   166.523364   133.000000 unnamed
   90.058554    89.492148   168.000000 unnamed
  105.351516   110.449170   149.500000 unnamed
