Title="AUS01202_IN0_Central_1D_withDiameter"
Vertex = "x","y","z","bpName"
Link = "bp0","bp1", "id","generation","length","diameter", "name","InArea","OutArea","InPeri","OutPeri"
N=200, E=199
     156.449128       148.69132               2 unnamed
      151.92374       174.55068            79.5 unnamed
     137.054608      177.136616            94.5 unnamed
      184.24794      183.601456             108 unnamed
     195.238168      177.136616             109 unnamed
     192.652232      191.359264           115.5 unnamed
     118.306572       174.55068              95 unnamed
     201.056524      173.904196             107 unnamed
     206.228396       171.31826           119.5 unnamed
     197.824104      195.884652           115.5 unnamed
     199.763556        193.9452           129.5 unnamed
     109.255796      164.206936             101 unnamed
     111.841732      179.722552            92.5 unnamed
     126.710864      179.722552             121 unnamed
       210.1073      166.146388           108.5 unnamed
     208.167848       171.31826              98 unnamed
     212.046752      165.499904             133 unnamed
     199.117072      199.117072             114 unnamed
     202.349492      198.470588           117.5 unnamed
      200.41004      193.298716           130.5 unnamed
     199.117072       197.17762           130.5 unnamed
     107.316344       158.38858             103 unnamed
      99.558536      181.662004              93 unnamed
     110.548764      189.419812              88 unnamed
     111.195248      170.671776              87 unnamed
     125.417896      181.662004           122.5 unnamed
     211.400268         161.621           108.5 unnamed
     233.380724      168.732324           109.5 unnamed
       210.1073      168.732324            91.5 unnamed
     208.814332      172.611228              97 unnamed
     213.986204      163.560452             125 unnamed
     211.400268       164.85342             136 unnamed
     215.279172      162.267484             135 unnamed
     199.763556       200.41004           113.5 unnamed
     199.763556      199.763556             115 unnamed
     207.521364      202.349492           117.5 unnamed
      203.64246      197.824104             120 unnamed
     202.349492      198.470588             135 unnamed
     205.581912      192.652232           136.5 unnamed
     102.790956      149.337804             105 unnamed
     107.962828      157.095612             104 unnamed
        96.9726      162.267484             100 unnamed
      93.093696       184.24794            95.5 unnamed
      83.396436       190.71278            74.5 unnamed
     109.255796      192.005748              88 unnamed
     113.781184      194.591684            84.5 unnamed
      109.90228      172.611228              80 unnamed
     110.548764      165.499904            83.5 unnamed
     121.538992      188.126844             123 unnamed
     210.753784      163.560452             111 unnamed
     213.986204      152.570224           109.5 unnamed
       210.1073       164.85342              82 unnamed
     213.986204      159.035064              88 unnamed
      213.33972      173.257712            97.5 unnamed
     214.632688      179.076068              80 unnamed
     217.218624         161.621             127 unnamed
     215.925656      159.681548           126.5 unnamed
      203.64246      204.288944             111 unnamed
      200.41004      201.056524             115 unnamed
     208.167848      202.349492           140.5 unnamed
     201.703008       200.41004           137.5 unnamed
      203.64246      191.359264           142.5 unnamed
       210.1073      192.652232             139 unnamed
      99.558536      140.933512           109.5 unnamed
     100.851504      106.023376           111.5 unnamed
      91.154244      182.954972            96.5 unnamed
      91.154244      186.187392            96.5 unnamed
     101.497988      168.732324              70 unnamed
       113.1347       174.55068            69.5 unnamed
      109.90228      159.681548              79 unnamed
     100.851504      152.570224              82 unnamed
     115.074152      169.378808             131 unnamed
      109.90228       203.64246           129.5 unnamed
     122.185476      192.005748           121.5 unnamed
     214.632688      142.872964           106.5 unnamed
     218.511592      148.044836           110.5 unnamed
       210.1073      160.328032            74.5 unnamed
      213.33972         161.621              66 unnamed
     212.693236       135.76164            76.5 unnamed
     221.097528      153.863192              81 unnamed
     214.632688       181.01552            80.5 unnamed
     219.158076      179.722552              75 unnamed
     208.814332      205.581912           138.5 unnamed
     209.460816      202.995976           142.5 unnamed
      91.154244      136.408124             110 unnamed
      86.628856      115.074152             127 unnamed
      97.619084      168.732324              69 unnamed
      97.619084      175.843648              60 unnamed
     113.781184      179.722552            56.5 unnamed
     118.306572      179.722552              63 unnamed
     109.255796      157.095612            79.5 unnamed
     108.609312      160.328032              76 unnamed
      98.912052      148.044836              81 unnamed
      98.912052      152.570224            81.5 unnamed
     109.255796      146.105384           139.5 unnamed
     110.548764      164.206936           133.5 unnamed
     128.003832      194.591684             121 unnamed
     120.246024      208.814332             117 unnamed
      216.57214      137.054608           102.5 unnamed
     217.865108      130.589768             107 unnamed
     209.460816      157.095612            72.5 unnamed
     209.460816         161.621              72 unnamed
     212.693236      159.681548              63 unnamed
     212.693236       164.85342              59 unnamed
      213.33972      133.175704            76.5 unnamed
     211.400268      134.468672              76 unnamed
     221.744012      153.216708            78.5 unnamed
      223.03698       151.92374              80 unnamed
     225.622916      192.005748            68.5 unnamed
     219.158076      179.722552              73 unnamed
     213.986204      181.662004              75 unnamed
        96.9726      168.732324              68 unnamed
      96.326116      168.732324            69.5 unnamed
     111.841732      157.742096              69 unnamed
     105.376892      137.701092             143 unnamed
     107.962828      143.519448           142.5 unnamed
      119.59954      211.400268             116 unnamed
     120.246024      208.814332             118 unnamed
     215.925656      125.417896           106.5 unnamed
     219.158076       126.06438             107 unnamed
     101.497988      154.509676           136.5 unnamed
       93.74018      150.630772           139.5 unnamed
      95.033148      139.640544           144.5 unnamed
      95.033148      138.347576           143.5 unnamed
      85.982372      120.892508           153.5 unnamed
       84.04292      117.013604             156 unnamed
      88.568308      115.074152             157 unnamed
     107.962828      152.570224           140.5 unnamed
      109.90228      153.216708           142.5 unnamed
      98.912052        129.2968             155 unnamed
     122.185476      182.308488             129 unnamed
      119.59954       184.24794             135 unnamed
      122.83196      193.298716             142 unnamed
     120.892508      204.935428             146 unnamed
     128.003832      195.884652           146.5 unnamed
     124.124928      179.076068           143.5 unnamed
     127.357348        177.7831           152.5 unnamed
     115.720636      172.611228             152 unnamed
     130.589768      180.369036           164.5 unnamed
     128.003832      175.843648           159.5 unnamed
     115.074152      171.964744             155 unnamed
