Title="AUS00803_IN0_Central_1D_withDiameter"
Vertex = "x","y","z","bpName"
Link = "bp0","bp1", "id","generation","length","diameter", "name","InArea","OutArea","InPeri","OutPeri"
N=298, E=297
        148.896         115.056             0.5 unnamed
        142.692         146.076            92.5 unnamed
         129.72         147.204           110.5 unnamed
        173.712         151.152             131 unnamed
        117.876         151.716           137.5 unnamed
         180.48         153.972           141.5 unnamed
        183.864          143.82           130.5 unnamed
         107.16         142.128             147 unnamed
        112.236           155.1             145 unnamed
        112.236         147.768           104.5 unnamed
        184.428         160.176           142.5 unnamed
        186.684           155.1           154.5 unnamed
         188.94         141.564           125.5 unnamed
        192.888          132.54             143 unnamed
        100.956         137.616             152 unnamed
         99.264           126.9           149.5 unnamed
        110.544         156.228             151 unnamed
          112.8         147.204              89 unnamed
        102.648         152.844            99.5 unnamed
        103.776          135.36             104 unnamed
        186.684         168.072           151.5 unnamed
         188.94         166.944             138 unnamed
        192.888         147.768             169 unnamed
        191.196         156.228           160.5 unnamed
        191.196         143.256             112 unnamed
        192.324          138.18           123.5 unnamed
          197.4         125.208             147 unnamed
        197.964         122.952           156.5 unnamed
         93.624         120.132             154 unnamed
           98.7         114.492             152 unnamed
        108.288         162.996           144.5 unnamed
        113.364         151.152              77 unnamed
        113.364         144.948            83.5 unnamed
         101.52         153.972            98.5 unnamed
        100.392         153.408             103 unnamed
        102.648         130.284             103 unnamed
         94.752         130.284           107.5 unnamed
        195.144         190.632           160.5 unnamed
        184.992         171.456           156.5 unnamed
          197.4         174.276             135 unnamed
        194.016           183.3           126.5 unnamed
        192.324          143.82             185 unnamed
         200.22         139.308           181.5 unnamed
        192.888          157.92           171.5 unnamed
        200.784          157.92           161.5 unnamed
        189.504         139.872            99.5 unnamed
        193.452         148.332           100.5 unnamed
        195.144          129.72             120 unnamed
        204.168         139.872             119 unnamed
        209.808         117.312             150 unnamed
          197.4         113.928             151 unnamed
        196.836          121.26           160.5 unnamed
        201.912         115.056           163.5 unnamed
         92.496          115.62             157 unnamed
          87.42         113.364           153.5 unnamed
        100.392          109.98           163.5 unnamed
         98.136         106.032             153 unnamed
         101.52         168.072           145.5 unnamed
         109.98           169.2           140.5 unnamed
        108.852         152.844            66.5 unnamed
         115.62         154.536              70 unnamed
        103.776             141              72 unnamed
          90.24           155.1              96 unnamed
         99.828         165.252            90.5 unnamed
        103.212          124.08           102.5 unnamed
           98.7         130.284           102.5 unnamed
         84.036         125.208           103.5 unnamed
         75.576         121.824           114.5 unnamed
        182.172         172.584             157 unnamed
        184.992          172.02             158 unnamed
         205.86         187.812           134.5 unnamed
        202.476         175.968           131.5 unnamed
        192.324         144.948             187 unnamed
        192.888         138.744           195.5 unnamed
        201.912         139.308             181 unnamed
        203.604         137.616           185.5 unnamed
         194.58         165.252             184 unnamed
         203.04         154.536             186 unnamed
        203.604         156.792             161 unnamed
         205.86          163.56             162 unnamed
        186.684         137.616            90.5 unnamed
        190.632         138.744            98.5 unnamed
        190.632         156.792              82 unnamed
         203.04         156.792              89 unnamed
         177.66           90.24           126.5 unnamed
        197.964         125.772           117.5 unnamed
        213.192         139.872           120.5 unnamed
        210.936         144.384             115 unnamed
        209.808         117.312             151 unnamed
          211.5          115.62           149.5 unnamed
        198.528         113.928             167 unnamed
        207.552            98.7             178 unnamed
         87.984         112.236             153 unnamed
         86.856         114.492             154 unnamed
         91.368          94.188             150 unnamed
        102.084          94.752             160 unnamed
         97.572         168.072             144 unnamed
         94.752         175.968             147 unnamed
        108.852          186.12           135.5 unnamed
        108.852           169.2             140 unnamed
        116.184         155.664              65 unnamed
         118.44         159.612            66.5 unnamed
        100.956         139.872              69 unnamed
           98.7         139.308              73 unnamed
         115.62         139.308            76.5 unnamed
         72.192         154.536             104 unnamed
           84.6         157.356              93 unnamed
         97.572         165.252            90.5 unnamed
         101.52         169.764              88 unnamed
         104.34         109.416           104.5 unnamed
        102.084         121.824           100.5 unnamed
        202.476         139.872             186 unnamed
        204.732         136.488             186 unnamed
        195.144         168.636             193 unnamed
        213.192         152.844             193 unnamed
        209.808         156.228           201.5 unnamed
          211.5         157.356           158.5 unnamed
        207.552         157.356           162.5 unnamed
        183.864         133.668            86.5 unnamed
        187.812          138.18              88 unnamed
        187.812           126.9            91.5 unnamed
        193.452         137.616            90.5 unnamed
        190.068         155.664              81 unnamed
        196.272         160.176            80.5 unnamed
        164.688          84.036           124.5 unnamed
        174.276          86.292           130.5 unnamed
